postcodes,town,state,state_code,province,latitude,longitude,country_iso_alpha2,country_iso_alpha3,country_iso_numeric
90031,Belmonte Mezzagno,Sicilia,,Palermo,38.0478,13.3885,IT,ITA,380
90032,Bisacquino,Sicilia,,Palermo,37.7036,13.2606,IT,ITA,380
90033,Chiusa Sclafani,Sicilia,,Palermo,37.6781,13.2711,IT,ITA,380
90034,Corleone,Sicilia,,Palermo,37.8125,13.3015,IT,ITA,380
90035,Marineo,Sicilia,,Palermo,37.9516,13.4151,IT,ITA,380
90036,Portella Di Mare,Sicilia,,Palermo,38.0744,13.4594,IT,ITA,380
90037,Piana Degli Albanesi,Sicilia,,Palermo,37.9965,13.2837,IT,ITA,380
90038,Prizzi,Sicilia,,Palermo,37.7221,13.4328,IT,ITA,380
90039,Villabate,Sicilia,,Palermo,38.082,13.4341,IT,ITA,380
90040,Isola Delle Femmine,Sicilia,,Palermo,38.1945,13.2499,IT,ITA,380
90041,Balestrate,Sicilia,,Palermo,38.0524,13.0082,IT,ITA,380
90042,Borgetto,Sicilia,,Palermo,38.0481,13.1446,IT,ITA,380
90043,Camporeale,Sicilia,,Palermo,37.8983,13.0948,IT,ITA,380
90044,Villagrazia Di Carini,Sicilia,,Palermo,38.1575,13.1725,IT,ITA,380
90045,Cinisi,Sicilia,,Palermo,38.1574,13.1083,IT,ITA,380
90046,Malpasso,Sicilia,,Palermo,38.0634,13.3237,IT,ITA,380
90047,Partinico,Sicilia,,Palermo,38.045,13.1209,IT,ITA,380
90048,San Giuseppe Jato,Sicilia,,Palermo,37.9715,13.1842,IT,ITA,380
90049,Citta' Del Mare,Sicilia,,Palermo,38.1017,13.0752,IT,ITA,380
29010,Agazzano,Emilia-Romagna,,Piacenza,44.9467,9.5197,IT,ITA,380
29011,Castelnovo Val Tidone,Emilia-Romagna,,Piacenza,44.9815,9.4355,IT,ITA,380
29012,Caorso,Emilia-Romagna,,Piacenza,45.0496,9.8722,IT,ITA,380
29013,Rezzano,Emilia-Romagna,,Piacenza,44.8727,9.7847,IT,ITA,380
29014,Vigolo Marchese,Emilia-Romagna,,Piacenza,44.8787,9.8437,IT,ITA,380
29015,Creta,Emilia-Romagna,,Piacenza,45.024,9.3792,IT,ITA,380
29016,Cortemaggiore,Emilia-Romagna,,Piacenza,44.996,9.9313,IT,ITA,380
29017,San Protaso,Emilia-Romagna,,Piacenza,44.9231,9.8644,IT,ITA,380
29018,Lugagnano Val D'Arda,Emilia-Romagna,,Piacenza,44.8242,9.8283,IT,ITA,380
29019,San Damiano,Emilia-Romagna,,Piacenza,44.9164,9.7088,IT,ITA,380
29020,Quadrelli,Emilia-Romagna,,Piacenza,44.8509,9.543,IT,ITA,380
29021,Bramaiano,Emilia-Romagna,,Piacenza,44.7778,9.5902,IT,ITA,380
29022,Mezzano Scotti,Emilia-Romagna,,Piacenza,44.809,9.4292,IT,ITA,380
29023,Farini,Emilia-Romagna,,Piacenza,44.7138,9.57,IT,ITA,380
29024,Torrio Casetta,Emilia-Romagna,,Piacenza,44.5791,9.4474,IT,ITA,380
29025,Groppovisdomo,Emilia-Romagna,,Piacenza,44.79,9.6978,IT,ITA,380
29026,Orezzoli,Emilia-Romagna,,Piacenza,44.6084,9.3799,IT,ITA,380
29027,San Polo,Emilia-Romagna,,Piacenza,44.9798,9.7424,IT,ITA,380
29028,Biana,Emilia-Romagna,,Piacenza,44.8221,9.622,IT,ITA,380
29029,Niviano Castello,Emilia-Romagna,,Piacenza,44.9135,9.6696,IT,ITA,380
35010,Cadoneghe,Veneto,,Padova,45.4482,11.9092,IT,ITA,380
35011,Campodarsego,Veneto,,Padova,45.5027,11.9076,IT,ITA,380
35012,Camposampiero,Veneto,,Padova,45.5694,11.9364,IT,ITA,380
35013,Laghi,Veneto,,Padova,45.6784,11.7477,IT,ITA,380
35014,Fontaniva,Veneto,,Padova,45.635,11.7497,IT,ITA,380
35015,Galliera Veneta,Veneto,,Padova,45.664,11.8305,IT,ITA,380
35016,Tremignon,Veneto,,Padova,45.5217,11.806,IT,ITA,380
35017,Torreselle,Veneto,,Padova,45.6308,12.0225,IT,ITA,380
35018,San Martino Di Lupari,Veneto,,Padova,45.6507,11.8537,IT,ITA,380
35019,Onara,Veneto,,Padova,45.626,11.8245,IT,ITA,380
35020,Albignasego,Veneto,,Padova,45.3484,11.8683,IT,ITA,380
35021,Agna,Veneto,,Padova,45.1697,11.9604,IT,ITA,380
35022,Anguillara Veneta,Veneto,,Padova,45.1394,11.889,IT,ITA,380
35023,Le Casette,Veneto,,Padova,45.1775,11.9289,IT,ITA,380
35024,Bovolenta,Veneto,,Padova,45.2496,11.9992,IT,ITA,380
35025,Cartura,Veneto,,Padova,45.2694,11.8578,IT,ITA,380
35026,Conselve,Veneto,,Padova,45.2319,11.8749,IT,ITA,380
35027,Oltre Brenta,Veneto,,Padova,45.4131,12.0022,IT,ITA,380
35028,Arzerello,Veneto,,Padova,45.2933,12.0588,IT,ITA,380
35029,Pontelongo,Veneto,,Padova,45.2481,12.0258,IT,ITA,380
35030,Rubano,Veneto,,Padova,45.4219,11.8083,IT,ITA,380
35031,Abano Terme,Veneto,,Padova,45.3605,11.7894,IT,ITA,380
35032,Arqua' Petrarca,Veneto,,Padova,45.2701,11.7168,IT,ITA,380
35034,Lozzo Atestino,Veneto,,Padova,45.287,11.6277,IT,ITA,380
35035,Mestrino,Veneto,,Padova,45.4419,11.7616,IT,ITA,380
35036,Montegrotto Terme,Veneto,,Padova,45.3319,11.7838,IT,ITA,380
35037,Treponti,Veneto,,Padova,45.3678,11.7106,IT,ITA,380
35038,Torreglia,Veneto,,Padova,45.3354,11.7319,IT,ITA,380
35040,Masi,Veneto,,Padova,45.1099,11.4903,IT,ITA,380
35041,Battaglia Terme,Veneto,,Padova,45.29,11.7823,IT,ITA,380
35042,Deserto,Veneto,,Padova,45.2017,11.6885,IT,ITA,380
35043,San Cosma,Veneto,,Padova,45.2245,11.7925,IT,ITA,380
35044,Montagnana,Veneto,,Padova,45.2336,11.4672,IT,ITA,380
35045,Ospedaletto Euganeo,Veneto,,Padova,45.2232,11.6111,IT,ITA,380
35046,Saletto,Veneto,,Padova,45.226,11.5328,IT,ITA,380
35047,Solesino,Veneto,,Padova,45.1787,11.7438,IT,ITA,380
35048,Pisana,Veneto,,Padova,45.1738,11.7572,IT,ITA,380
65010,Civitaquana,Abruzzi,,Pescara,42.3256,13.9024,IT,ITA,380
65011,Catignano,Abruzzi,,Pescara,42.347,13.9524,IT,ITA,380
65012,Cepagatti,Abruzzi,,Pescara,42.3659,14.0767,IT,ITA,380
65013,Citta' Sant'Angelo,Abruzzi,,Pescara,42.5192,14.0602,IT,ITA,380
65014,Loreto Aprutino,Abruzzi,,Pescara,42.4367,13.9837,IT,ITA,380
65015,Villa Carmine,Abruzzi,,Pescara,42.2951,14.018,IT,ITA,380
65017,Roccafinadamo,Abruzzi,,Pescara,42.478,13.8214,IT,ITA,380
65019,Castellana,Abruzzi,,Pescara,42.3986,14.1081,IT,ITA,380
65020,San Valentino In Abruzzo Citeriore,Abruzzi,,Pescara,42.2341,13.9866,IT,ITA,380
65022,Bussi Sul Tirino,Abruzzi,,Pescara,42.2126,13.8248,IT,ITA,380
65023,San Tommaso,Abruzzi,,Pescara,42.1889,13.972,IT,ITA,380
65024,Manoppello Scalo,Abruzzi,,Pescara,42.3099,14.0631,IT,ITA,380
65025,Serramonacesca,Abruzzi,,Pescara,42.2456,14.0928,IT,ITA,380
65026,Popoli,Abruzzi,,Pescara,42.1709,13.8317,IT,ITA,380
65027,Scafa,Abruzzi,,Pescara,42.2669,13.9966,IT,ITA,380
65028,Tocco Da Casauria,Abruzzi,,Pescara,42.2149,13.9146,IT,ITA,380
65029,Torre De' Passeri,Abruzzi,,Pescara,42.2442,13.9342,IT,ITA,380
6010,Muccignano,Umbria,,Perugia,43.4,12.1038,IT,ITA,380
6012,Piosina,Umbria,,Perugia,43.489,12.1988,IT,ITA,380
6014,Montone,Umbria,,Perugia,43.3624,12.3274,IT,ITA,380
6016,Selci,Umbria,,Perugia,43.5112,12.1942,IT,ITA,380
6018,Lugnano,Umbria,,Perugia,43.3609,12.1864,IT,ITA,380
6019,Niccone,Umbria,,Perugia,43.3214,12.2974,IT,ITA,380
6020,Branca,Umbria,,Perugia,43.2721,12.6802,IT,ITA,380
6021,Costacciaro,Umbria,,Perugia,43.3617,12.7131,IT,ITA,380
6022,Fossato Di Vico Stazione,Umbria,,Perugia,43.2869,12.7565,IT,ITA,380
6023,San Pellegrino,Umbria,,Perugia,43.2651,12.7378,IT,ITA,380
6024,Casamorcia,Umbria,,Perugia,43.3705,12.5296,IT,ITA,380
6025,Nocera Umbra,Umbria,,Perugia,43.1139,12.7884,IT,ITA,380
6026,Pietralunga,Umbria,,Perugia,43.4378,12.4322,IT,ITA,380
6027,Scheggia,Umbria,,Perugia,43.4013,12.7524,IT,ITA,380
6028,Sigillo,Umbria,,Perugia,43.3313,12.7422,IT,ITA,380
6029,Casa Castalda,Umbria,,Perugia,43.1955,12.6464,IT,ITA,380
6030,Orsano E Cammoro,Umbria,,Perugia,42.919,12.8523,IT,ITA,380
6031,Bevagna,Umbria,,Perugia,42.9349,12.6094,IT,ITA,380
6033,Cannara,Umbria,,Perugia,42.9944,12.5829,IT,ITA,380
6034,Rasiglia,Umbria,,Perugia,42.9603,12.8616,IT,ITA,380
6035,Pozzo,Umbria,,Perugia,42.9064,12.5085,IT,ITA,380
6036,Montefalco,Umbria,,Perugia,42.8937,12.6501,IT,ITA,380
6038,Capitan Loreto,Umbria,,Perugia,43.0224,12.6469,IT,ITA,380
6039,Matigge,Umbria,,Perugia,42.9028,12.7358,IT,ITA,380
6040,Piedipaterno Sul Nera,Umbria,,Perugia,42.7695,12.8638,IT,ITA,380
6041,Borgo Cerreto,Umbria,,Perugia,42.8154,12.9159,IT,ITA,380
6042,Campello Sul Clitunno,Umbria,,Perugia,42.8204,12.7768,IT,ITA,380
6043,Maltignano Di Cascia,Umbria,,Perugia,42.7103,13.0553,IT,ITA,380
6044,Castel Ritaldi,Umbria,,Perugia,42.8228,12.6726,IT,ITA,380
6045,Monteleone Di Spoleto,Umbria,,Perugia,42.6519,12.9533,IT,ITA,380
6046,Castelluccio,Umbria,,Perugia,42.8292,13.2082,IT,ITA,380
6047,Abeto,Umbria,,Perugia,42.8381,13.0639,IT,ITA,380
6049,Sant'Angelo In Mercole,Umbria,,Perugia,42.7511,12.688,IT,ITA,380
6050,Collazzone,Umbria,,Perugia,42.9012,12.435,IT,ITA,380
6051,Casalina,Umbria,,Perugia,42.9503,12.4003,IT,ITA,380
6053,Sant'Angelo Di Celle,Umbria,,Perugia,42.9978,12.3837,IT,ITA,380
6054,Fratta Todina,Umbria,,Perugia,42.8578,12.3647,IT,ITA,380
6055,San Valentino,Umbria,,Perugia,42.5086,12.8322,IT,ITA,380
6056,Villa San Faustino,Umbria,,Perugia,42.7271,12.5399,IT,ITA,380
6057,Monte Castello Di Vibio,Umbria,,Perugia,42.8413,12.3525,IT,ITA,380
6059,Canonica,Umbria,,Perugia,42.7866,12.3507,IT,ITA,380
6060,Villastrada Umbra,Umbria,,Perugia,43.1427,12.1173,IT,ITA,380
6061,Castiglione Del Lago,Umbria,,Perugia,43.1281,12.0463,IT,ITA,380
6062,Ponticelli Citta' Della Pieve,Umbria,,Perugia,42.9322,11.9752,IT,ITA,380
6063,Villa,Umbria,,Perugia,43.1495,12.2512,IT,ITA,380
6064,Panicale,Umbria,,Perugia,43.0294,12.1001,IT,ITA,380
6065,Castel Rigone,Umbria,,Perugia,43.1994,12.2234,IT,ITA,380
6066,Castiglion Fosco,Umbria,,Perugia,42.9806,12.167,IT,ITA,380
6068,Tavernelle,Umbria,,Perugia,43.0053,12.1475,IT,ITA,380
6069,Isola Maggiore,Umbria,,Perugia,43.1777,12.09,IT,ITA,380
6070,Ellera,Umbria,,Perugia,43.0887,12.3218,IT,ITA,380
6072,Castiglione Della Valle,Umbria,,Perugia,43.0205,12.2521,IT,ITA,380
6073,Mantignana,Umbria,,Perugia,43.1599,12.2896,IT,ITA,380
6081,Assisi Santuario,Umbria,,Perugia,43.0774,12.6089,IT,ITA,380
6083,Ospedalicchio Di Bastia Umbra,Umbria,,Perugia,43.0796,12.5038,IT,ITA,380
6084,Bettona,Umbria,,Perugia,43.0137,12.4854,IT,ITA,380
6089,Torgiano,Umbria,,Perugia,43.0262,12.4365,IT,ITA,380
56010,Vicopisano,Toscana,,Pisa,43.6871,10.5826,IT,ITA,380
56011,Gabella,Toscana,,Pisa,43.725,10.4964,IT,ITA,380
56012,Fornacette,Toscana,,Pisa,43.6717,10.5852,IT,ITA,380
56017,Agnano,Toscana,,Pisa,43.7375,10.4897,IT,ITA,380
56019,Vecchiano,Toscana,,Pisa,43.781,10.3834,IT,ITA,380
56020,San Romano,Toscana,,Pisa,43.6889,10.7581,IT,ITA,380
56021,Cascina,Toscana,,Pisa,43.6766,10.5468,IT,ITA,380
56022,Castelfranco Di Sotto,Toscana,,Pisa,43.699,10.7424,IT,ITA,380
56023,Ripoli,Toscana,,Pisa,43.6341,10.5688,IT,ITA,380
56024,Corazzano,Toscana,,Pisa,43.6216,10.8673,IT,ITA,380
56025,Treggiaia,Toscana,,Pisa,43.6245,10.6735,IT,ITA,380
56028,San Miniato Basso,Toscana,,Pisa,43.695,10.8453,IT,ITA,380
56029,Staffoli,Toscana,,Pisa,43.7553,10.7031,IT,ITA,380
56030,Morrona,Toscana,,Pisa,43.5335,10.6613,IT,ITA,380
56031,Quattro Strade,Toscana,,Pisa,43.6037,10.569,IT,ITA,380
56032,La Croce,Toscana,,Pisa,43.7272,10.6151,IT,ITA,380
56033,San Pietro Belvedere,Toscana,,Pisa,43.5698,10.668,IT,ITA,380
56034,Rivalto,Toscana,,Pisa,43.4939,10.6378,IT,ITA,380
56035,Usigliano,Toscana,,Pisa,43.551,10.5891,IT,ITA,380
56036,Alica,Toscana,,Pisa,43.5997,10.7252,IT,ITA,380
56037,Ghizzano,Toscana,,Pisa,43.5394,10.7931,IT,ITA,380
56038,Giardino,Toscana,,Pisa,43.6449,10.6466,IT,ITA,380
56040,Canneto Di Monteverdi,Toscana,,Pisa,43.2011,10.7378,IT,ITA,380
56041,Sasso Pisano,Toscana,,Pisa,43.1674,10.8649,IT,ITA,380
56043,Fauglia,Toscana,,Pisa,43.5705,10.514,IT,ITA,380
56044,Lustignano,Toscana,,Pisa,43.1856,10.8028,IT,ITA,380
56045,San Dalmazio,Toscana,,Pisa,43.2624,10.9266,IT,ITA,380
56046,Riparbella,Toscana,,Pisa,43.3658,10.6003,IT,ITA,380
56048,Saline Di Volterra,Toscana,,Pisa,43.3606,10.8131,IT,ITA,380
33070,Maron,Friuli-Venezia Giulia,,Pordenone,45.8971,12.5514,IT,ITA,380
33072,Casarsa Della Delizia,Friuli-Venezia Giulia,,Pordenone,45.9572,12.8425,IT,ITA,380
33074,Ceolini,Friuli-Venezia Giulia,,Pordenone,45.9907,12.604,IT,ITA,380
33075,Mussons,Friuli-Venezia Giulia,,Pordenone,45.8485,12.9664,IT,ITA,380
33076,Barco,Friuli-Venezia Giulia,,Pordenone,45.8212,12.672,IT,ITA,380
33077,Sacile,Friuli-Venezia Giulia,,Pordenone,45.9541,12.5023,IT,ITA,380
33078,Gleris,Friuli-Venezia Giulia,,Pordenone,45.8963,12.8732,IT,ITA,380
33079,Ramuscello,Friuli-Venezia Giulia,,Pordenone,45.8822,12.8863,IT,ITA,380
33080,Roraipiccolo,Friuli-Venezia Giulia,,Pordenone,45.9627,12.655,IT,ITA,380
33081,Castello,Friuli-Venezia Giulia,,Pordenone,46.2784,12.9257,IT,ITA,380
33082,Corva,Friuli-Venezia Giulia,,Pordenone,45.9138,12.6622,IT,ITA,380
33083,Chions,Friuli-Venezia Giulia,,Pordenone,45.8453,12.7133,IT,ITA,380
33084,Cordenons,Friuli-Venezia Giulia,,Pordenone,45.989,12.7074,IT,ITA,380
33085,Campagna,Friuli-Venezia Giulia,,Pordenone,46.1527,12.748,IT,ITA,380
33086,San Leonardo,Friuli-Venezia Giulia,,Pordenone,46.0977,12.685,IT,ITA,380
33087,Cecchini,Friuli-Venezia Giulia,,Pordenone,45.8752,12.6153,IT,ITA,380
33090,Anduins,Friuli-Venezia Giulia,,Pordenone,46.2345,12.9597,IT,ITA,380
33092,Fanna,Friuli-Venezia Giulia,,Pordenone,46.1855,12.751,IT,ITA,380
33094,Valeriano,Friuli-Venezia Giulia,,Pordenone,46.1706,12.9242,IT,ITA,380
33095,San Giorgio Della Richinvelda,Friuli-Venezia Giulia,,Pordenone,46.0467,12.8735,IT,ITA,380
33097,Barbeano,Friuli-Venezia Giulia,,Pordenone,46.0891,12.8691,IT,ITA,380
33098,Arzene,Friuli-Venezia Giulia,,Pordenone,46.0024,12.8478,IT,ITA,380
33099,Vivaro,Friuli-Venezia Giulia,,Pordenone,46.0774,12.7778,IT,ITA,380
59011,Bacchereto,Toscana,,Prato,43.81,10.9848,IT,ITA,380
59013,Fornacelle,Toscana,,Prato,43.9227,11.0322,IT,ITA,380
59015,Carmignano,Toscana,,Prato,43.8124,11.0166,IT,ITA,380
59016,Poggetto,Toscana,,Prato,43.8285,11.0384,IT,ITA,380
59021,Vaiano,Toscana,,Prato,43.9363,11.1265,IT,ITA,380
59024,Mercatale,Toscana,,Prato,44.0452,11.1479,IT,ITA,380
59025,Luicciana,Toscana,,Prato,44.0284,11.1077,IT,ITA,380
59026,Montepiano,Toscana,,Prato,44.0928,11.1627,IT,ITA,380
43010,Bianconese,Emilia-Romagna,,Parma,44.8496,10.2194,IT,ITA,380
43011,Busseto,Emilia-Romagna,,Parma,44.9816,10.0431,IT,ITA,380
43012,Parola,Emilia-Romagna,,Parma,44.8567,10.1094,IT,ITA,380
43013,Pastorello,Emilia-Romagna,,Parma,44.5658,10.2279,IT,ITA,380
43014,Medesano,Emilia-Romagna,,Parma,44.7575,10.1406,IT,ITA,380
43015,Cella Di Costamezzana,Emilia-Romagna,,Parma,44.8054,10.1315,IT,ITA,380
43017,San Secondo Parmense,Emilia-Romagna,,Parma,44.9227,10.2303,IT,ITA,380
43018,Gramignazzo,Emilia-Romagna,,Parma,44.9893,10.2545,IT,ITA,380
43019,Soragna,Emilia-Romagna,,Parma,44.93,10.1257,IT,ITA,380
43020,Beduzzo,Emilia-Romagna,,Parma,44.5458,10.1674,IT,ITA,380
43021,Corniglio,Emilia-Romagna,,Parma,44.4759,10.0884,IT,ITA,380
43022,Monticelli Terme Di Montechiarugolo,Emilia-Romagna,,Parma,44.7266,10.3952,IT,ITA,380
43024,Sasso Di Neviano,Emilia-Romagna,,Parma,44.5299,10.2829,IT,ITA,380
43025,Palanzano,Emilia-Romagna,,Parma,44.4354,10.1932,IT,ITA,380
43028,Musiara Inferiore,Emilia-Romagna,,Parma,44.4989,10.185,IT,ITA,380
43029,Mamiano,Emilia-Romagna,,Parma,44.6769,10.3459,IT,ITA,380
43030,Marzolara,Emilia-Romagna,,Parma,44.6282,10.1696,IT,ITA,380
43032,Pione,Emilia-Romagna,,Parma,44.6179,9.633,IT,ITA,380
43035,Felino,Emilia-Romagna,,Parma,44.6959,10.2412,IT,ITA,380
43036,Cogolonchio,Emilia-Romagna,,Parma,44.8154,10.0511,IT,ITA,380
43037,Lesignano De' Bagni,Emilia-Romagna,,Parma,44.644,10.3,IT,ITA,380
43038,San Vitale,Emilia-Romagna,,Parma,44.6677,10.1924,IT,ITA,380
43039,Congelasio,Emilia-Romagna,,Parma,44.8024,9.9763,IT,ITA,380
43040,Felegara,Emilia-Romagna,,Parma,44.7246,10.1167,IT,ITA,380
43041,Bedonia,Emilia-Romagna,,Parma,44.5019,9.6339,IT,ITA,380
43042,Ghiare Di Berceto,Emilia-Romagna,,Parma,44.5148,9.8464,IT,ITA,380
43043,Porcigatone,Emilia-Romagna,,Parma,44.5268,9.7421,IT,ITA,380
43044,Ozzano Taro,Emilia-Romagna,,Parma,44.7122,10.145,IT,ITA,380
43045,Sivizzano,Emilia-Romagna,,Parma,44.6334,10.3485,IT,ITA,380
43047,Mariano,Emilia-Romagna,,Parma,44.7714,10.3395,IT,ITA,380
43048,Varano Marchesi,Emilia-Romagna,,Parma,44.7532,10.0319,IT,ITA,380
43049,Pessola,Emilia-Romagna,,Parma,44.6284,9.8677,IT,ITA,380
43050,Mormorola,Emilia-Romagna,,Parma,44.5696,9.884,IT,ITA,380
43051,Albareto,Emilia-Romagna,,Parma,44.4475,9.7011,IT,ITA,380
43052,Colorno,Emilia-Romagna,,Parma,44.9269,10.3755,IT,ITA,380
43053,Cereseto,Emilia-Romagna,,Parma,44.5758,9.678,IT,ITA,380
43055,Mezzani,Emilia-Romagna,,Parma,44.9168,10.43,IT,ITA,380
43056,Torrile,Emilia-Romagna,,Parma,44.9249,10.3258,IT,ITA,380
43058,Chiozzola,Emilia-Romagna,,Parma,44.8273,10.3948,IT,ITA,380
43059,Santa Maria Del Taro,Emilia-Romagna,,Parma,44.4338,9.4897,IT,ITA,380
51010,Massa E Cozzile,Toscana,,Pistoia,43.917,10.7425,IT,ITA,380
51011,Borgo A Buggiano,Toscana,,Pistoia,43.8797,10.728,IT,ITA,380
51012,Collodi,Toscana,,Pistoia,43.8238,10.6658,IT,ITA,380
51013,Chiesina Uzzanese,Toscana,,Pistoia,43.839,10.7195,IT,ITA,380
51015,Pozzarello,Toscana,,Pistoia,43.8566,10.8355,IT,ITA,380
51016,Montecatini Val Di Nievole,Toscana,,Pistoia,43.8901,10.7885,IT,ITA,380
51017,Castelvecchio,Toscana,,Pistoia,43.9768,10.7024,IT,ITA,380
51018,Pieve A Nievole,Toscana,,Pistoia,43.8728,10.8025,IT,ITA,380
51019,Anchione,Toscana,,Pistoia,43.828,10.7583,IT,ITA,380
51020,Castello,Toscana,,Pistoia,44.032,11.0897,IT,ITA,380
51021,Abetone,Toscana,,Pistoia,44.1456,10.665,IT,ITA,380
51024,Pianosinatico,Toscana,,Pistoia,44.1217,10.7288,IT,ITA,380
51028,Bardalone,Toscana,,Pistoia,44.0394,10.8551,IT,ITA,380
51030,Momigno,Toscana,,Pistoia,43.9731,10.8139,IT,ITA,380
51031,San Michele,Toscana,,Pistoia,43.9329,10.9121,IT,ITA,380
51034,Casalguidi,Toscana,,Pistoia,43.8694,10.9139,IT,ITA,380
51035,Mastromarco,Toscana,,Pistoia,43.798,10.8795,IT,ITA,380
51036,Castelmartini,Toscana,,Pistoia,43.8231,10.8413,IT,ITA,380
51037,Fognano Di Montale,Toscana,,Pistoia,43.9539,11.0378,IT,ITA,380
51039,Catena,Toscana,,Pistoia,43.8425,11.0163,IT,ITA,380
61010,Montegrimano,Marche,,Pesaro E Urbino,43.8664,12.4736,IT,ITA,380
61011,Gabicce Mare,Marche,,Pesaro E Urbino,43.9649,12.7564,IT,ITA,380
61012,Fanano,Marche,,Pesaro E Urbino,43.9461,12.7519,IT,ITA,380
61013,Sassofeltrio,Marche,,Pesaro E Urbino,43.8914,12.509,IT,ITA,380
61014,Villagrande,Marche,,Pesaro E Urbino,43.8048,12.8626,IT,ITA,380
61020,Auditore,Marche,,Pesaro E Urbino,43.8214,12.571,IT,ITA,380
61021,Frontino,Marche,,Pesaro E Urbino,43.7648,12.3788,IT,ITA,380
61022,Colbordolo,Marche,,Pesaro E Urbino,43.8201,12.7211,IT,ITA,380
61023,Pietrarubbia,Marche,,Pesaro E Urbino,43.8058,12.3778,IT,ITA,380
61024,Mombaroccio,Marche,,Pesaro E Urbino,43.794,12.8547,IT,ITA,380
61025,Osteria Nuova,Marche,,Pesaro E Urbino,43.8624,12.7777,IT,ITA,380
61026,Monastero,Marche,,Pesaro E Urbino,43.7625,12.3933,IT,ITA,380
61028,Mercatale,Marche,,Pesaro E Urbino,43.7839,12.4863,IT,ITA,380
61029,Gadana,Marche,,Pesaro E Urbino,43.7497,12.6239,IT,ITA,380
61030,Saltara,Marche,,Pesaro E Urbino,43.7538,12.8967,IT,ITA,380
61032,Bellocchi,Marche,,Pesaro E Urbino,43.7976,12.9975,IT,ITA,380
61033,Fermignano,Marche,,Pesaro E Urbino,43.685,12.645,IT,ITA,380
61034,Calmazzo,Marche,,Pesaro E Urbino,43.6784,12.7538,IT,ITA,380
61037,Centocroci,Marche,,Pesaro E Urbino,43.741,13.1099,IT,ITA,380
61038,Orciano Di Pesaro,Marche,,Pesaro E Urbino,43.6877,12.9642,IT,ITA,380
61039,San Costanzo,Marche,,Pesaro E Urbino,43.7665,13.073,IT,ITA,380
61040,Monte Porzio,Marche,,Pesaro E Urbino,43.6911,13.0458,IT,ITA,380
61041,Acqualagna,Marche,,Pesaro E Urbino,43.6185,12.6729,IT,ITA,380
61042,Apecchio,Marche,,Pesaro E Urbino,43.5593,12.422,IT,ITA,380
61043,Pianello,Marche,,Pesaro E Urbino,43.5161,12.5556,IT,ITA,380
61044,Pontericcioli,Marche,,Pesaro E Urbino,43.4416,12.6336,IT,ITA,380
61045,Bellisio Solfare,Marche,,Pesaro E Urbino,43.5226,12.8264,IT,ITA,380
61046,Piobbico,Marche,,Pesaro E Urbino,43.5888,12.5113,IT,ITA,380
61047,San Lorenzo In Campo,Marche,,Pesaro E Urbino,43.6049,12.9467,IT,ITA,380
61048,Sant'Angelo In Vado,Marche,,Pesaro E Urbino,43.6664,12.4162,IT,ITA,380
61049,Muraglione,Marche,,Pesaro E Urbino,43.6478,12.5845,IT,ITA,380
27010,Albuzzano,Lombardia,,Pavia,45.1863,9.2741,IT,ITA,380
27011,Belgioioso,Lombardia,,Pavia,45.1595,9.3149,IT,ITA,380
27012,Certosa Di Pavia,Lombardia,,Pavia,45.2525,9.1311,IT,ITA,380
27013,Chignolo Po,Lombardia,,Pavia,45.1492,9.4827,IT,ITA,380
27014,Genzone,Lombardia,,Pavia,45.1817,9.3486,IT,ITA,380
27015,Landriano,Lombardia,,Pavia,45.313,9.2613,IT,ITA,380
27016,Sant'Alessio Con Vialone,Lombardia,,Pavia,45.2235,9.2272,IT,ITA,380
27017,Zerbo,Lombardia,,Pavia,45.1114,9.3972,IT,ITA,380
27018,Vidigulfo,Lombardia,,Pavia,45.2904,9.235,IT,ITA,380
27019,Villanterio,Lombardia,,Pavia,45.2205,9.3655,IT,ITA,380
27020,Albonese,Lombardia,,Pavia,45.2934,8.708,IT,ITA,380
27021,Bereguardo,Lombardia,,Pavia,45.2581,9.0284,IT,ITA,380
27022,Casorate Primo,Lombardia,,Pavia,45.3135,9.018,IT,ITA,380
27023,Cassolnovo,Lombardia,,Pavia,45.3624,8.8094,IT,ITA,380
27024,Cilavegna,Lombardia,,Pavia,45.3108,8.7469,IT,ITA,380
27025,Gambolo',Lombardia,,Pavia,45.2649,8.8587,IT,ITA,380
27026,San Biagio,Lombardia,,Pavia,45.2086,8.9638,IT,ITA,380
27027,Gropello Cairoli,Lombardia,,Pavia,45.1795,8.9939,IT,ITA,380
27028,Bivio Cava Manara,Lombardia,,Pavia,45.1414,9.1231,IT,ITA,380
27029,Vigevano,Lombardia,,Pavia,45.3171,8.8586,IT,ITA,380
27030,Sairano,Lombardia,,Pavia,45.1375,9.0545,IT,ITA,380
27031,Candia Lomellina,Lombardia,,Pavia,45.1799,8.5959,IT,ITA,380
27032,Ferrera Erbognone,Lombardia,,Pavia,45.1139,8.8646,IT,ITA,380
27033,Garbana,Lombardia,,Pavia,45.2567,8.8024,IT,ITA,380
27034,Galliavola,Lombardia,,Pavia,45.098,8.8187,IT,ITA,380
27035,Villa Biscossi,Lombardia,,Pavia,45.0906,8.7877,IT,ITA,380
27036,Mortara,Lombardia,,Pavia,45.2516,8.7377,IT,ITA,380
27037,Pieve Del Cairo,Lombardia,,Pavia,45.0509,8.8053,IT,ITA,380
