postcodes,town,region,latitude,longitude,uk_region,uk_region_code,country_iso_alpha2,country_iso_alpha3,country_iso_numeric
4724,Stilzing,Oberösterreich,48.373,13.7414,,,AT,AUT,040
4724,Vorau,Oberösterreich,48.373,13.7414,,,AT,AUT,040
4724,Stocket,Oberösterreich,48.373,13.7414,,,AT,AUT,040
4724,Unterbuchberg,Oberösterreich,48.373,13.7414,,,AT,AUT,040
4724,Untergrub,Oberösterreich,48.373,13.7414,,,AT,AUT,040
4730,Dittenbach,Oberösterreich,48.3333,13.9,,,AT,AUT,040
4730,Oberviehbach,Oberösterreich,48.3343,13.8284,,,AT,AUT,040
4730,Weidenholz,Oberösterreich,48.336,13.8465,,,AT,AUT,040
4730,Lindbruck,Oberösterreich,48.363,13.8526,,,AT,AUT,040
4730,Untergschwendt,Oberösterreich,48.3168,13.8674,,,AT,AUT,040
4730,Unterwegbach,Oberösterreich,48.3233,13.8491,,,AT,AUT,040
4730,Keppling,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Aschach,Oberösterreich,48.3279,13.8388,,,AT,AUT,040
4730,Willersdorf,Oberösterreich,48.3167,13.8167,,,AT,AUT,040
4730,Hueb bei Lindbruck,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Obergschwendt,Oberösterreich,48.3152,13.8623,,,AT,AUT,040
4730,Niederspaching,Oberösterreich,48.3167,13.8167,,,AT,AUT,040
4730,Waikhartsberg,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Moospolling,Oberösterreich,48.3167,13.8167,,,AT,AUT,040
4730,Niederndorf,Oberösterreich,48.3167,13.8333,,,AT,AUT,040
4730,Hech,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Unterviehbach,Oberösterreich,48.341,13.8338,,,AT,AUT,040
4730,Eitzenberg,Oberösterreich,48.3558,13.8958,,,AT,AUT,040
4730,Hueb bei Manzing,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Stillfüssing,Oberösterreich,48.3091,13.8608,,,AT,AUT,040
4730,Inzing,Oberösterreich,48.3375,13.8654,,,AT,AUT,040
4730,Sittling,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Esthofen,Oberösterreich,48.3589,13.8624,,,AT,AUT,040
4730,Kollerbichl,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Oberwegbach,Oberösterreich,48.3175,13.8547,,,AT,AUT,040
4730,Schurrerprambach,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Thallham,Oberösterreich,48.3265,13.8582,,,AT,AUT,040
4730,Auwies,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Waizenkirchen,Oberösterreich,48.3302,13.8575,,,AT,AUT,040
4730,Thall,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Breitwies,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Waldweidenholz,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Anrath,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Weg,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Kropfleiten,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Röckendorferholz,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Kranabithen,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Punzing,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Holzing,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Prambacherholz,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Brunnwald,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Parzham,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Hausleiten,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Löwengrub,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Grillparz,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Kropfleiten,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Gewerbepark Süd,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Imperndorf,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Unterheuberg,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Purgstall,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Stroiß,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Steinparz,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Bäckenhof,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4730,Auweidenholz,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4731,Ritzing,Oberösterreich,48.3333,13.9,,,AT,AUT,040
4731,Manzing,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4731,Watzenbach,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4731,Weinzierlbruck,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4731,Gföll,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Oberprambach,Oberösterreich,48.2948,13.8968,,,AT,AUT,040
4732,Sankt Thomas,Oberösterreich,48.2851,13.8806,,,AT,AUT,040
4732,Eppenedt,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Großgerstdopl,Oberösterreich,48.2813,13.8817,,,AT,AUT,040
4732,Schmidgraben,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Kleingerstdoppl,Oberösterreich,48.277,13.8837,,,AT,AUT,040
4732,Ebenstraß,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Lameth,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Naichet,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Straß,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Aigelsberg,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Wimm,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Ramesedt,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4732,Kirnwies,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Heiligenberg,Oberösterreich,48.3549,13.8204,,,AT,AUT,040
4733,Andling,Oberösterreich,48.3675,13.8097,,,AT,AUT,040
4733,Freindorf,Oberösterreich,48.348,13.8202,,,AT,AUT,040
4733,Süssenbach,Oberösterreich,48.3547,13.8408,,,AT,AUT,040
4733,Bruck,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Au,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Wassergraben,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Haid,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Eitzenberg,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Irrenedt,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Oberleiten,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Schörgendorf,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Grub,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Moos,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Laab,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Maiden,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4733,Bach,Oberösterreich,48.3187,13.8812,,,AT,AUT,040
4741,Still,Oberösterreich,48.2357,13.6867,,,AT,AUT,040
4741,Wendling,Oberösterreich,48.2318,13.6662,,,AT,AUT,040
4741,Weberndorf,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Zupfing,Oberösterreich,48.2482,13.6709,,,AT,AUT,040
4741,Gassen,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Gugenedt,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Eck,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Fellhof,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Dötzledt,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Kubing,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Lehen,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Märzendorf,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Penesedt,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Rappoltsberg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Unterhöglham,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Weeg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Hareding,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Hub,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Oberhof,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Oberhöglham,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Perndorf,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4741,Pauredt,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Irringsdorf,Oberösterreich,48.2429,13.5882,,,AT,AUT,040
4742,Grübl,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Pram,Oberösterreich,48.2354,13.6058,,,AT,AUT,040
4742,Wimm,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Straß,Oberösterreich,48.222,13.6309,,,AT,AUT,040
4742,Viertlbach,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Oberprenning,Oberösterreich,48.2205,13.6025,,,AT,AUT,040
4742,Unterprenning,Oberösterreich,48.2241,13.6028,,,AT,AUT,040
4742,Asbach,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Gattring,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Unterleiten,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Lughof,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Kornrödt,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Klinget,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Gerhartsbrunn,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Kleinpoxruck,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Hebetsberg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Gstöcket,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Lucka,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Bruck,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Großpoxruck,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Gries,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Rotten,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Hochhub,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Gewerbepark,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Pramberg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Renhartsberg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Rabenthal,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Bernhartsleiten,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Rabenberg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Rühring,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Wallner,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Steinbruck,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Doppl,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Durrach,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Echtsberg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Standharting,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Forsthub,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Edt,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Feldegg,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4742,Schulterzucker,Oberösterreich,48.2325,13.6173,,,AT,AUT,040
4762,Gschaid,Oberösterreich,48.3699,13.6595,,,AT,AUT,040
4902,Aferhagen,Oberösterreich,48.1164,13.6263,,,AT,AUT,040
4421,Pieslwang,Oberösterreich,47.9923,14.289,,,AT,AUT,040
4532,Kremsmünster,Oberösterreich,48.0529,14.1292,,,AT,AUT,040
4540,Kremsmünster,Oberösterreich,48.0529,14.1292,,,AT,AUT,040
4542,Sinzendorf,Oberösterreich,47.979,14.1801,,,AT,AUT,040
4542,Nußbach,Oberösterreich,47.9725,14.1639,,,AT,AUT,040
4542,Dauersdorf,Oberösterreich,47.9613,14.1361,,,AT,AUT,040
4542,Jageredt,Oberösterreich,48.0085,14.1794,,,AT,AUT,040
4542,Auern,Oberösterreich,47.9782,14.1183,,,AT,AUT,040
4542,Plaschlhof,Oberösterreich,48.0085,14.1794,,,AT,AUT,040
4542,Natzberg,Oberösterreich,48.0085,14.1794,,,AT,AUT,040
4550,Kremsmünster,Oberösterreich,48.0529,14.1292,,,AT,AUT,040
4551,Weigersdorf,Oberösterreich,48.0446,14.0827,,,AT,AUT,040
4551,Rührndorf,Oberösterreich,48.0167,14.0333,,,AT,AUT,040
4551,Pesendorf,Oberösterreich,48.0346,14.0919,,,AT,AUT,040
4551,Zenndorf,Oberösterreich,48.0283,14.1001,,,AT,AUT,040
4551,Maidorf,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4551,Voitsdorf,Oberösterreich,48.0,14.05,,,AT,AUT,040
4551,Großendorf,Oberösterreich,48.05,14.05,,,AT,AUT,040
4551,Hammersdorf,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4551,Ried im Traunkreis,Oberösterreich,48.0258,14.0745,,,AT,AUT,040
4551,Schachadorf,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4551,Penzendorf,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4552,Diepersdorf,Oberösterreich,48.0109,14.1197,,,AT,AUT,040
4552,Wartberg an der Krems,Oberösterreich,47.9891,14.1186,,,AT,AUT,040
4552,Strienzing,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4552,Penzendorf,Oberösterreich,47.9996,14.0878,,,AT,AUT,040
4552,Schachadorf,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4552,Hiersdorf,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4553,Hausmanning,Oberösterreich,47.9129,14.1235,,,AT,AUT,040
4553,Haselböckau,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4553,Dauersdorf,Oberösterreich,47.9613,14.1361,,,AT,AUT,040
4553,Maisdorf,Oberösterreich,47.964,14.0812,,,AT,AUT,040
4553,Schlierbach,Oberösterreich,47.9364,14.1202,,,AT,AUT,040
4554,Oberschlierbach,Oberösterreich,47.9259,14.1662,,,AT,AUT,040
4554,Hausmanning,Oberösterreich,47.999,14.1032,,,AT,AUT,040
4560,Kirchdorf an der Krems,Oberösterreich,47.9056,14.1223,,,AT,AUT,040
4562,Steinbach am Ziehberg,Oberösterreich,47.8926,14.0304,,,AT,AUT,040
4563,Micheldorf,Oberösterreich,47.8776,14.1336,,,AT,AUT,040
4563,Weinzierlerbrücke,Oberösterreich,47.897,14.1031,,,AT,AUT,040
4563,Weinzierl,Oberösterreich,47.8936,14.1334,,,AT,AUT,040
4563,Kirchdorf an der Krems,Oberösterreich,47.9056,14.1223,,,AT,AUT,040
4564,Klaus an der Pyhrnbahn,Oberösterreich,47.8314,14.1572,,,AT,AUT,040
4565,Haselbäckau,Oberösterreich,47.897,14.1031,,,AT,AUT,040
4565,Inzersdorf im Kremstal,Oberösterreich,47.9281,14.081,,,AT,AUT,040
4565,Lauterbach,Oberösterreich,47.9053,14.0976,,,AT,AUT,040
4565,Magdalenaberg,Oberösterreich,47.9333,14.05,,,AT,AUT,040
4571,Klaus an der Pyhrnbahn,Oberösterreich,47.8314,14.1572,,,AT,AUT,040
4571,Kniewas,Oberösterreich,47.7833,14.1667,,,AT,AUT,040
4571,Steyrling,Oberösterreich,47.8058,14.1308,,,AT,AUT,040
4572,Sankt Pankraz,Oberösterreich,47.7648,14.2065,,,AT,AUT,040
4572,Schalchgraben,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4572,Kniewas,Oberösterreich,47.7833,14.1667,,,AT,AUT,040
4572,Tambergau,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4573,Vorderstoder,Oberösterreich,47.7134,14.2271,,,AT,AUT,040
4573,Vordertambergau,Oberösterreich,47.7201,14.1957,,,AT,AUT,040
4573,Hinterberg,Oberösterreich,47.6746,14.1228,,,AT,AUT,040
4573,Hinterstoder,Oberösterreich,47.6996,14.1547,,,AT,AUT,040
4573,Hutterer Böden,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4573,Tambergau,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4573,Mitterstoder,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4574,Vordertambergau,Oberösterreich,47.7201,14.1957,,,AT,AUT,040
4574,Vorderstoder,Oberösterreich,47.7134,14.2271,,,AT,AUT,040
4574,Gaisriegl,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4574,Tambergau,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4575,Vordertambergau,Oberösterreich,47.7201,14.1957,,,AT,AUT,040
4575,Gaisriegl,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4575,Roßleithen,Oberösterreich,47.7017,14.2736,,,AT,AUT,040
4575,Walchegg,Oberösterreich,47.7379,14.217,,,AT,AUT,040
4575,Rading,Oberösterreich,47.7354,14.3083,,,AT,AUT,040
4575,Schweizersberg,Oberösterreich,47.716,14.282,,,AT,AUT,040
4575,Pießling,Oberösterreich,47.7351,14.2733,,,AT,AUT,040
4575,Pichl,Oberösterreich,47.7211,14.3091,,,AT,AUT,040
4575,Mayrwinkl,Oberösterreich,47.7439,14.3132,,,AT,AUT,040
4580,Windischgarsten,Oberösterreich,47.7222,14.3275,,,AT,AUT,040
4580,Edlbach,Oberösterreich,47.7149,14.3447,,,AT,AUT,040
4580,Dambach,Oberösterreich,47.7195,14.3781,,,AT,AUT,040
4581,Rosenau am Hengstpaß,Oberösterreich,47.7131,14.3925,,,AT,AUT,040
4581,Edlbach,Oberösterreich,47.7149,14.3447,,,AT,AUT,040
4581,Dambach,Oberösterreich,47.7195,14.3781,,,AT,AUT,040
4582,Seebach,Oberösterreich,47.7034,14.2989,,,AT,AUT,040
4582,Spital am Pyhrn,Oberösterreich,47.6649,14.3401,,,AT,AUT,040
4582,Edlbach,Oberösterreich,47.7149,14.3447,,,AT,AUT,040
4582,Fahrenberg,Oberösterreich,47.6932,14.3685,,,AT,AUT,040
4582,Oberweng,Oberösterreich,47.6833,14.3667,,,AT,AUT,040
4582,Mitterweng,Oberösterreich,47.6965,14.3602,,,AT,AUT,040
4582,Gleinkerau,Oberösterreich,47.693,14.3254,,,AT,AUT,040
4591,Molln,Oberösterreich,47.8872,14.2582,,,AT,AUT,040
4591,Ramsau,Oberösterreich,47.8667,14.2667,,,AT,AUT,040
4591,Breitenau,Oberösterreich,47.9471,14.2683,,,AT,AUT,040
4591,Dambach,Oberösterreich,47.7195,14.3781,,,AT,AUT,040
4592,Obergrünburg,Oberösterreich,47.9512,14.2549,,,AT,AUT,040
4592,Pernzell,Oberösterreich,47.9333,14.2333,,,AT,AUT,040
4592,Leonstein,Oberösterreich,47.8967,14.2312,,,AT,AUT,040
4593,Untergrünburg,Oberösterreich,47.9471,14.2683,,,AT,AUT,040
4593,Obergrünburg,Oberösterreich,47.9512,14.2549,,,AT,AUT,040
4593,Wagenhub,Oberösterreich,47.9612,14.2299,,,AT,AUT,040
4593,Pernzell,Oberösterreich,47.9333,14.2333,,,AT,AUT,040
4594,Wagenhub,Oberösterreich,47.9612,14.2299,,,AT,AUT,040
4594,Untergrünburg,Oberösterreich,47.9471,14.2683,,,AT,AUT,040
4596,Zehetner,Oberösterreich,47.959,14.2752,,,AT,AUT,040
4596,Pieslwang,Oberösterreich,47.9923,14.289,,,AT,AUT,040
4596,Forstau,Oberösterreich,47.9333,14.2667,,,AT,AUT,040
4596,Steinbach an der Steyr,Oberösterreich,47.9708,14.2694,,,AT,AUT,040
4621,Kremsmünster,Oberösterreich,48.0529,14.1292,,,AT,AUT,040
4643,Mitterndorf,Oberösterreich,47.9544,13.9985,,,AT,AUT,040
4643,Dürndorf,Oberösterreich,47.9878,14.0137,,,AT,AUT,040
4643,Steinbach am Ziehberg,Oberösterreich,47.8926,14.0304,,,AT,AUT,040
4643,Etzelsdorf,Oberösterreich,47.9447,14.0478,,,AT,AUT,040
4643,Steinfelden,Oberösterreich,47.9164,13.9895,,,AT,AUT,040
4643,Hammersdorf,Oberösterreich,47.9878,14.0137,,,AT,AUT,040
4643,Gundendorf,Oberösterreich,48.0167,14.0167,,,AT,AUT,040
4643,Pratsdorf,Oberösterreich,47.9552,14.0462,,,AT,AUT,040
4643,Hammersdorf,Oberösterreich,47.9599,14.0591,,,AT,AUT,040
4643,Pettenbach,Oberösterreich,47.9602,14.0169,,,AT,AUT,040
4643,Magdalenaberg,Oberösterreich,47.9333,14.05,,,AT,AUT,040
4643,Lungendorf,Oberösterreich,47.9853,13.9865,,,AT,AUT,040
4020,Zaubertal,Oberösterreich,48.304,14.2543,,,AT,AUT,040
4020,Friesenegg,Oberösterreich,48.3019,14.2456,,,AT,AUT,040
4050,Neubau,Oberösterreich,48.1957,14.2414,,,AT,AUT,040
4050,Oedt,Oberösterreich,48.2133,14.2101,,,AT,AUT,040
4050,Sankt Dionysen,Oberösterreich,48.2244,14.2548,,,AT,AUT,040
4050,Traun,Oberösterreich,48.2266,14.2346,,,AT,AUT,040
4050,Sankt Martin,Oberösterreich,48.2309,14.2678,,,AT,AUT,040
4052,Kremsdorf,Oberösterreich,48.2003,14.2625,,,AT,AUT,040
4052,Vordermayrberg,Oberösterreich,48.1957,14.2414,,,AT,AUT,040
4052,Grabwinkel,Oberösterreich,48.1957,14.2414,,,AT,AUT,040
4052,Fürhappen,Oberösterreich,48.204,14.2861,,,AT,AUT,040
4052,Ansfelden,Oberösterreich,48.2097,14.29,,,AT,AUT,040
4052,Freindorf,Oberösterreich,48.2257,14.2951,,,AT,AUT,040
4052,Fleckendorf,Oberösterreich,48.1953,14.3021,,,AT,AUT,040
4052,Audorf,Oberösterreich,48.2181,14.2793,,,AT,AUT,040
4053,Kremsdorf,Oberösterreich,48.2003,14.2625,,,AT,AUT,040
4053,Hasenufer,Oberösterreich,48.1974,14.2225,,,AT,AUT,040
4053,Berg,Oberösterreich,48.1892,14.2443,,,AT,AUT,040
4053,Moos,Oberösterreich,48.1957,14.2414,,,AT,AUT,040
4053,Rapperswinkel,Oberösterreich,48.2136,14.2613,,,AT,AUT,040
4053,Weißenberg,Oberösterreich,48.1688,14.2343,,,AT,AUT,040
4053,Haid,Oberösterreich,48.2048,14.2511,,,AT,AUT,040
4053,Neuhofen an der Krems,Oberösterreich,48.1387,14.2276,,,AT,AUT,040
4053,Nettingsdorf,Oberösterreich,48.1869,14.2589,,,AT,AUT,040
4055,Dörfl,Oberösterreich,48.1826,14.2042,,,AT,AUT,040
4055,Oberschnadt,Oberösterreich,48.1835,14.2415,,,AT,AUT,040
4055,Unterschnadt,Oberösterreich,48.1772,14.2385,,,AT,AUT,040
4055,Köttsdorf,Oberösterreich,48.1957,14.2414,,,AT,AUT,040
4055,Zeitlham,Oberösterreich,48.1658,14.2014,,,AT,AUT,040
4055,Sankt Leonhard,Oberösterreich,48.1825,14.1976,,,AT,AUT,040
4055,Sipbach,Oberösterreich,48.1772,14.2118,,,AT,AUT,040
4055,Pucking,Oberösterreich,48.1889,14.1882,,,AT,AUT,040
4055,Sammersdorf,Oberösterreich,48.1809,14.1667,,,AT,AUT,040
4055,Hasenufer,Oberösterreich,48.1974,14.2225,,,AT,AUT,040
4060,Rufling,Oberösterreich,48.2784,14.2167,,,AT,AUT,040
4060,Jetzing,Oberösterreich,48.2632,14.2318,,,AT,AUT,040
4060,Untergaumberg,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4060,Berg,Oberösterreich,48.2928,14.2478,,,AT,AUT,040
4060,Haag,Oberösterreich,48.2706,14.2688,,,AT,AUT,040
4060,Buchberg,Oberösterreich,48.2864,14.2619,,,AT,AUT,040
4060,Enzenwinkl,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4060,Gaumberg,Oberösterreich,48.2809,14.2694,,,AT,AUT,040
4060,Alharting,Oberösterreich,48.2862,14.2439,,,AT,AUT,040
4060,Felling,Oberösterreich,48.2597,14.2417,,,AT,AUT,040
4060,Staudach,Oberösterreich,48.2548,14.2308,,,AT,AUT,040
4060,Imberg,Oberösterreich,48.2753,14.2608,,,AT,AUT,040
4060,Kinderdorf Sankt Isidor,Oberösterreich,48.2642,14.2658,,,AT,AUT,040
4060,Bergham,Oberösterreich,48.2818,14.2314,,,AT,AUT,040
4060,Holzheim,Oberösterreich,48.296,14.2471,,,AT,AUT,040
4060,Doppl,Oberösterreich,48.2481,14.2542,,,AT,AUT,040
4060,Aichberg,Oberösterreich,48.2944,14.2404,,,AT,AUT,040
4060,Reith,Oberösterreich,48.2659,14.2439,,,AT,AUT,040
4060,Leonding,Oberösterreich,48.2797,14.2533,,,AT,AUT,040
4060,Hart,Oberösterreich,48.2653,14.2569,,,AT,AUT,040
4061,Pasching,Oberösterreich,48.2593,14.2037,,,AT,AUT,040
4061,Rufling,Oberösterreich,48.2784,14.2167,,,AT,AUT,040
4061,Thurnharting,Oberösterreich,48.2672,14.1894,,,AT,AUT,040
4061,Hitzing,Oberösterreich,48.2742,14.1992,,,AT,AUT,040
4061,Aistental,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4061,Wagram,Oberösterreich,48.2383,14.23,,,AT,AUT,040
4061,Langholzfeld,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4062,Kirchberg,Oberösterreich,48.2644,14.1585,,,AT,AUT,040
4062,Axberg,Oberösterreich,48.2553,14.1137,,,AT,AUT,040
4062,Aichberg,Oberösterreich,48.2569,14.0997,,,AT,AUT,040
4062,Niederfeld,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4062,Niederbuch,Oberösterreich,48.2497,14.1559,,,AT,AUT,040
4062,Thürnau,Oberösterreich,48.2756,14.1683,,,AT,AUT,040
4062,Schauersfreiling,Oberösterreich,48.2559,14.1403,,,AT,AUT,040
4062,Intenham,Oberösterreich,48.248,14.1182,,,AT,AUT,040
4062,Thening,Oberösterreich,48.2553,14.1679,,,AT,AUT,040
4062,Gumpolding,Oberösterreich,48.2661,14.1452,,,AT,AUT,040
4062,Au,Oberösterreich,48.2742,14.1536,,,AT,AUT,040
4063,Gerersdorf,Oberösterreich,48.2234,14.1655,,,AT,AUT,040
4063,Breitbrunn,Oberösterreich,48.2427,14.1674,,,AT,AUT,040
4063,Aistental,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Hörsching,Oberösterreich,48.2263,14.1779,,,AT,AUT,040
4063,Rutzing,Oberösterreich,48.2051,14.1852,,,AT,AUT,040
4063,Frindorf,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Neubau,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Rudelsdorf,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Holzleiten,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Haid,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Öhndorf,Oberösterreich,48.2572,14.191,,,AT,AUT,040
4063,Lindenlach,Oberösterreich,48.2572,14.191,,,AT,AUT,040
